exposure	outcome	method	nsnp	b	se	pval	Q	Q_pval
TELOMERE	DBP	Inverse variance weighted	311	0.0365719377783391	0.0145501058158285	0.0119534029348967	1312.74917302729	2.55531323727994e-123
TELOMERE	DBP	MR Egger	311	0.0886346637471431	0.0326313310449611	0.00697454550256945	1299.41108052805	2.0390834733498e-121
TELOMERE	DBP	Simple mode	311	0.0274268559720789	0.0351652977651104	0.436020699073929		
TELOMERE	DBP	Weighted median	311	0.043228141929239	0.0139222059299667	0.00190293233028225		
TELOMERE	DBP	Weighted mode	311	0.0501483638811366	0.0164183067639644	0.0024506756011562		
TELOMERE	EMPHYSEMA	Inverse variance weighted	337	-0.115083757160649	0.0406122658784221	0.00460097426197111	313.375660111021	0.807105903333404
TELOMERE	EMPHYSEMA	MR Egger	337	-0.230560778117239	0.0938149583684388	0.0144924765774716	311.511126140514	0.816912805180383
TELOMERE	EMPHYSEMA	Simple mode	337	-0.390482198021374	0.162523861609556	0.0168202593496006		
TELOMERE	EMPHYSEMA	Weighted median	337	-0.211508829672111	0.0670664358760773	0.00161203099509276		
TELOMERE	EMPHYSEMA	Weighted mode	337	-0.30958597952299	0.0950854333653372	0.00124561184527697		
TELOMERE	ENDOMETRIOSIS_FIG_UKBB	Inverse variance weighted	288	-0.0558665531405413	0.0191918076168174	0.0036032201490038	296.482918607442	0.337503150254648
TELOMERE	ENDOMETRIOSIS_FIG_UKBB	MR Egger	288	-0.0694322925560029	0.0416881417375959	0.0969046697470338	296.343576033783	0.324491126542755
TELOMERE	ENDOMETRIOSIS_FIG_UKBB	Simple mode	288	0.0108631397409431	0.0851988170385968	0.898631263721277		
TELOMERE	ENDOMETRIOSIS_FIG_UKBB	Weighted median	288	-0.0498526054838643	0.0337511294925504	0.139658266825915		
TELOMERE	ENDOMETRIOSIS_FIG_UKBB	Weighted mode	288	-0.0514946189905952	0.0434915151480308	0.237386690794728		
TELOMERE	EOSINO	Inverse variance weighted	309	-0.104966157332664	0.0139327998480528	4.93054742380215e-14	1226.9459936662	8.44580691304401e-110
TELOMERE	EOSINO	MR Egger	309	-0.159632838272665	0.0312122474224568	5.55167533238137e-07	1211.85775652989	1.21233055550221e-107
TELOMERE	EOSINO	Simple mode	309	-0.0799270540765531	0.0365244764877242	0.0293975890699969		
TELOMERE	EOSINO	Weighted median	309	-0.105684685772627	0.0141106281969218	6.90195241586276e-14		
TELOMERE	EOSINO	Weighted mode	309	-0.111893510392061	0.0225755647784941	1.18755105971926e-06		
TELOMERE	EPILEPSY	Inverse variance weighted	186	0.0156863652517376	0.0251492734434987	0.532804684479044	294.99243453695	4.82486693202588e-07
TELOMERE	EPILEPSY	MR Egger	186	0.00679074953531517	0.0558366975212534	0.903334244693974	294.941327414567	3.81194940507482e-07
TELOMERE	EPILEPSY	Simple mode	186	0.0683060417615273	0.0759904583921755	0.369886858699407		
TELOMERE	EPILEPSY	Weighted median	186	0.0131785632793355	0.0354172589338233	0.709822574740567		
TELOMERE	EPILEPSY	Weighted mode	186	0.0127909024325581	0.0386285328637954	0.740924252934202		
TELOMERE	AFFH	Inverse variance weighted	314	0.0302828191162415	0.0142284768703158	0.0333101695280995	604.80885234224	8.56896459683756e-21
TELOMERE	AFFH	MR Egger	314	0.0330055081181521	0.0321303480576914	0.305104225739069	604.791524161312	6.15530258163772e-21
TELOMERE	AFFH	Simple mode	314	0.00333822035478626	0.0475995122452346	0.944133861327774		
TELOMERE	AFFH	Weighted median	314	0.0283690241908157	0.0190675563460738	0.136799303505431		
TELOMERE	AFFH	Weighted mode	314	0.0211765000992852	0.0268928984849323	0.431621162195126		
TELOMERE	FDEATH	Inverse variance weighted	314	-0.000439130841827842	0.0114276251653458	0.969347130060648	643.250402094756	5.2594757918368e-25
TELOMERE	FDEATH	MR Egger	314	-0.0362638505046612	0.0257065015436222	0.159332918044778	638.304001574437	1.3174361021553e-24
TELOMERE	FDEATH	Simple mode	314	0.00905747958302583	0.0326902748185867	0.781909596857549		
TELOMERE	FDEATH	Weighted median	314	0.009828836840953	0.0142933603252148	0.491672878067422		
TELOMERE	FDEATH	Weighted mode	314	0.00415509741732012	0.0188244782481437	0.825447809057223		
TELOMERE	FI	Inverse variance weighted	311	-0.0170723195733305	0.0153501000087062	0.266053894551444	503.398646142201	2.18097409934721e-11
TELOMERE	FI	MR Egger	311	-0.015396680667195	0.0346307742058739	0.65692345639751	503.393895776363	1.70058709179998e-11
TELOMERE	FI	Simple mode	311	-0.0813290624590379	0.0537456092828643	0.131241975437641		
TELOMERE	FI	Weighted median	311	-0.00311502406699689	0.0229239629768427	0.891912146917494		
TELOMERE	FI	Weighted mode	311	-0.00826861934647027	0.0281287608388104	0.768988207101484		
TELOMERE	FRUIT	Inverse variance weighted	257	0.0039902380618764	0.00960443581000365	0.677806779504086	331.076161241106	0.0010752959090507
TELOMERE	FRUIT	MR Egger	257	-0.0093413447845351	0.0209995219820866	0.656815566277175	330.415454408891	0.00101318175629368
TELOMERE	FRUIT	Simple mode	257	-0.0120253145565506	0.0342808668071559	0.726035936581767		
TELOMERE	FRUIT	Weighted median	257	-0.00342092459307443	0.0141264729086312	0.808653011560341		
TELOMERE	FRUIT	Weighted mode	257	-0.00153548356081501	0.0171406556559877	0.928689926969244		
TELOMERE	FVC	Inverse variance weighted	314	0.0724873655148893	0.0155529547736672	3.15164403115057e-06	1218.8311116222	5.48759905850403e-107
TELOMERE	FVC	MR Egger	314	0.0684042065128221	0.0351208030537377	0.052349542955889	1218.76538128164	2.83997349684188e-107
TELOMERE	FVC	Simple mode	314	0.0655649081051934	0.038027388131066	0.0856681724491316		
TELOMERE	FVC	Weighted median	314	0.0625530422844254	0.0166934095470374	0.000178840936342028		
TELOMERE	FVC	Weighted mode	314	0.0720765266435244	0.0183420057239084	0.000104762433239727		
TELOMERE	GGT	Inverse variance weighted	312	-0.0196686132955043	0.0122142491141098	0.107332237279879	941.465269395939	1.24281513344223e-64
TELOMERE	GGT	MR Egger	312	0.0288150932915425	0.0274136474982315	0.294021155727445	929.78655024223	3.59707548263243e-63
TELOMERE	GGT	Simple mode	312	-0.0140696135700453	0.0430261950006337	0.743887022722601		
TELOMERE	GGT	Weighted median	312	-0.0109353131048939	0.0145844500358614	0.453379610046162		
TELOMERE	GGT	Weighted mode	312	-0.00995409850621365	0.0203488768062138	0.625064818276704		
TELOMERE	GLASSES	Inverse variance weighted	314	0.00156590756970981	0.00711637525602452	0.825837774564357	337.944669039981	0.159103776793859
TELOMERE	GLASSES	MR Egger	314	0.0218130895806578	0.0160192555774866	0.174281530665259	335.804181633191	0.169473949789282
TELOMERE	GLASSES	Simple mode	314	-0.00435622908666111	0.032256659996716	0.892659951198707		
TELOMERE	GLASSES	Weighted median	314	0.0097060678559372	0.0127691320501501	0.447183083351912		
TELOMERE	GLASSES	Weighted mode	314	0.0122586804857575	0.0174517439165297	0.482931235025981		
TELOMERE	GLAUCOMA	Inverse variance weighted	311	0.0320994844746432	0.0159270477000359	0.0438620146820244	574.034182259774	5.10835154642009e-18
TELOMERE	GLAUCOMA	MR Egger	311	-0.0583109331380711	0.0355170521016295	0.101654400482877	559.431716074446	1.09088963199157e-16
TELOMERE	GLAUCOMA	Simple mode	311	-0.0266343497601382	0.0537322314041199	0.620466720377032		
TELOMERE	GLAUCOMA	Weighted median	311	0.00420177151866371	0.0217902230451881	0.847093444523144		
TELOMERE	GLAUCOMA	Weighted mode	311	-0.0266343497601382	0.0248893182411433	0.285401530263861		
TELOMERE	GLUC	Inverse variance weighted	314	0.0204344375370303	0.0108348902095511	0.0592970117834847	683.995470518481	9.95084417814822e-30
TELOMERE	GLUC	MR Egger	314	0.0202849216715254	0.0244673943673999	0.407704641735747	683.995368604365	6.69773552904527e-30
TELOMERE	GLUC	Simple mode	314	0.0372946700995103	0.0278888957471174	0.18210917237617		
TELOMERE	GLUC	Weighted median	314	0.0333771585071242	0.0130200773380463	0.0103618339192965		
TELOMERE	GLUC	Weighted mode	314	0.0319381058126791	0.0142523464517255	0.0257334260607212		
TELOMERE	GOUT	Inverse variance weighted	333	0.0280561635036626	0.0389900376314012	0.471788175436528	341.560513883215	0.347037479267924
TELOMERE	GOUT	MR Egger	333	0.000355536149607903	0.0899877126176144	0.996849993399672	341.440102260779	0.334535301725672
TELOMERE	GOUT	Simple mode	333	-0.143623946845032	0.177773352582729	0.41972385949938		
TELOMERE	GOUT	Weighted median	333	0.00633687485569678	0.0725794015895829	0.930425463606929		
TELOMERE	GOUT	Weighted mode	333	0.0306953399945686	0.0950050648133179	0.746829255572407		
TELOMERE	GRIP	Inverse variance weighted	314	0.0310106496828801	0.0104007441922168	0.00286765218939735	719.968921304742	4.26997187400462e-34
TELOMERE	GRIP	MR Egger	314	0.0151759747119518	0.0234656979092374	0.518282073947515	718.663174981843	4.06799419503461e-34
TELOMERE	GRIP	Simple mode	314	-0.0176387286655879	0.0279318700479957	0.5281803428663		
TELOMERE	GRIP	Weighted median	314	0.0103888850550703	0.0123815540474207	0.401434810860419		
TELOMERE	GRIP	Weighted mode	314	0.00643339337030524	0.0139567973197809	0.64515420772486		
TELOMERE	HbA1c	Inverse variance weighted	307	-0.00663470184591117	0.0162092009427526	0.682307025858454	1619.46341241988	2.38928876014803e-177
TELOMERE	HbA1c	MR Egger	307	0.016808496654108	0.0365232088964204	0.645690450942082	1616.74277087931	3.12872845916439e-177
TELOMERE	HbA1c	Simple mode	307	0.0202505875340613	0.0280155597317755	0.470334229913247		
TELOMERE	HbA1c	Weighted median	307	0.0152206061035837	0.0134491157815154	0.257753021215966		
TELOMERE	HbA1c	Weighted mode	307	0.0141415870728667	0.0143214692587011	0.324207266023728		
TELOMERE	HDL	Inverse variance weighted	306	-0.0537429817974181	0.0137025432761329	8.77742461406582e-05	1053.24519027249	5.22772633038847e-83
TELOMERE	HDL	MR Egger	306	-0.0471878665174861	0.0308380126689677	0.127010807863671	1053.05001888175	3.00477480439458e-83
TELOMERE	HDL	Simple mode	306	0.00220319025529792	0.0427192424587749	0.95890212000247		
TELOMERE	HDL	Weighted median	306	-0.0411392451844925	0.0144031896419007	0.00428664814617999		
TELOMERE	HDL	Weighted mode	306	-0.046342842930712	0.0202534639101178	0.022813072215636		
TELOMERE	MIGRAINE	Inverse variance weighted	336	-0.00993182427718329	0.0346165120615243	0.774181215632837	357.62171126474	0.189256709908827
TELOMERE	MIGRAINE	MR Egger	336	0.121508245800907	0.0796983620276896	0.128304801076417	354.073608366402	0.215551230563889
TELOMERE	MIGRAINE	Simple mode	336	-0.0392479345267209	0.140911571171857	0.780778284573386		
TELOMERE	MIGRAINE	Weighted median	336	0.0447037298625228	0.0542073256798712	0.409552948576292		
TELOMERE	MIGRAINE	Weighted mode	336	0.0692701996438463	0.0859028732515037	0.420596913476067		
TELOMERE	PR	Inverse variance weighted	314	0.000273779925704842	0.0119182516266204	0.981673019472913	893.964692201141	2.55038820294285e-57
TELOMERE	PR	MR Egger	314	0.0296408490163006	0.0268498426091268	0.270466071810934	889.717791948922	6.02109250561235e-57
TELOMERE	PR	Simple mode	314	0.00931989473077377	0.0326802296273113	0.775691413856767		
TELOMERE	PR	Weighted median	314	0.0214891530711515	0.0129567303111074	0.0972101149099374		
TELOMERE	PR	Weighted mode	314	0.0238375023609059	0.0172478266898463	0.167939294218442		
TELOMERE	HEIGHT	Inverse variance weighted	304	0.061976466622632	0.0176544621494147	0.000447219333234904	1973.59039484254	1.98248748293976e-242
TELOMERE	HEIGHT	MR Egger	304	0.0605360866639969	0.039608367731775	0.127468348486847	1973.57960106816	7.77955445079099e-243
TELOMERE	HEIGHT	Simple mode	304	0.00506174176527097	0.0379314266598216	0.893930406809653		
TELOMERE	HEIGHT	Weighted median	304	0.0280280700385032	0.0149602998662524	0.0609998500716451		
TELOMERE	HEIGHT	Weighted mode	304	0.0395126871703504	0.0181764560716997	0.0304911932636064		
TELOMERE	HERNIA	Inverse variance weighted	337	-0.0112038153960322	0.0173099241527552	0.517471389989644	443.66230101131	7.15658122025903e-05
TELOMERE	HERNIA	MR Egger	337	-0.032062193553188	0.0400258672453625	0.423678085809944	443.220142904103	6.52976478944462e-05
TELOMERE	HERNIA	Simple mode	337	0.035736958184162	0.0673613796412115	0.596097791093869		
TELOMERE	HERNIA	Weighted median	337	-0.0239188055142586	0.02645112435964	0.365855310890727		
TELOMERE	HERNIA	Weighted mode	337	-0.0140480432542538	0.0349807452484346	0.688238448104769		
TELOMERE	HIP	Inverse variance weighted	313	-0.00472941978441585	0.0143033634118839	0.740908204652496	1357.51379772158	3.69331762036691e-130
TELOMERE	HIP	MR Egger	313	0.00493827004276509	0.0322639996884195	0.878451629543933	1357.02585014432	2.13079846745606e-130
TELOMERE	HIP	Simple mode	313	0.0180619457980424	0.0343430226272835	0.599312077589586		
TELOMERE	HIP	Weighted median	313	-0.0104866629989363	0.013778034490944	0.446588629918415		
TELOMERE	HIP	Weighted mode	313	-0.0110299565777399	0.0173756871898684	0.526028946051489		
TELOMERE	INCOME	Inverse variance weighted	313	0.00247100963308615	0.0105407208616481	0.814654967781499	636.622281502948	2.03414495434676e-24
TELOMERE	INCOME	MR Egger	313	0.00592824505490341	0.0238075344512203	0.803519656525689	636.568553211215	1.43616583104604e-24
TELOMERE	INCOME	Simple mode	313	0.0111603995889723	0.0328963914946307	0.734642800891221		
TELOMERE	INCOME	Weighted median	313	-0.0192415888098058	0.0130456278831237	0.140227223738157		
TELOMERE	INCOME	Weighted mode	313	-0.0071647894422191	0.0192401952238336	0.709857904576091		
TELOMERE	HYPERTENSION	Inverse variance weighted	336	0.0423753220745718	0.012741493602501	0.000881735402930893	997.521777272276	5.01524223410448e-67
TELOMERE	HYPERTENSION	MR Egger	336	0.129469143490027	0.0289676381402944	1.07547002504278e-05	965.353976404085	1.23296311586004e-62
TELOMERE	HYPERTENSION	Simple mode	336	0.0418004574145376	0.0379846625463108	0.271923516445384		
TELOMERE	HYPERTENSION	Weighted median	336	0.0671385830648619	0.0142748526707897	2.56018979589439e-06		
TELOMERE	HYPERTENSION	Weighted mode	336	0.0877028412070358	0.0183324426043203	2.57985992234318e-06		
TELOMERE	HYPERTHYROID	Inverse variance weighted	335	-0.0557528682219304	0.0163850152529471	0.00066729807489874	377.92731576263	0.0488754714419471
TELOMERE	HYPERTHYROID	MR Egger	335	-0.0505235722274221	0.0377938349559292	0.182193809320383	377.900543070418	0.0452422805331956
TELOMERE	HYPERTHYROID	Simple mode	335	-0.0643680952530454	0.0727740997253862	0.377067045524648		
TELOMERE	HYPERTHYROID	Weighted median	335	-0.059516350497366	0.0268296169025858	0.0265338475027443		
TELOMERE	HYPERTHYROID	Weighted mode	335	-0.0577861586168178	0.034592725027272	0.0957628942206112		
TELOMERE	IBD_consortium	Inverse variance weighted	276	0.0213031721020261	0.0255483478391419	0.404372524972952	567.720359952515	1.66184215981643e-22
TELOMERE	IBD_consortium	MR Egger	276	-0.0349860820644576	0.0569227780846793	0.539313377720128	565.194951339424	2.22517669079499e-22
TELOMERE	IBD_consortium	Simple mode	276	-0.0671344765799273	0.0715217298170093	0.348729812286423		
TELOMERE	IBD_consortium	Weighted median	276	-0.0433353500438155	0.0348765583621784	0.214039176074851		
TELOMERE	IBD_consortium	Weighted mode	276	-0.0583301488432944	0.0402809942443358	0.148733487927999		
TELOMERE	IDA	Inverse variance weighted	336	0.0227201087298293	0.0210189383698786	0.279725973678122	379.795792693433	0.0460457585623194
TELOMERE	IDA	MR Egger	336	0.0204638630920251	0.0485552343444192	0.673693713646817	379.792769133603	0.0425135114699879
TELOMERE	IDA	Simple mode	336	0.0973584455292471	0.098811772505393	0.325191752659155		
TELOMERE	IDA	Weighted median	336	0.0372957352254125	0.0363009866571454	0.304230834992534		
TELOMERE	IDA	Weighted mode	336	0.0658933885975679	0.051031982004337	0.19751852767611		
TELOMERE	IGF1	Inverse variance weighted	310	0.0891463517543981	0.0145590064530576	9.1768124823733e-10	1318.73664807324	1.24495558344832e-124
TELOMERE	IGF1	MR Egger	310	0.133406753579581	0.0327387984583071	5.86292007838229e-05	1309.06343493348	2.45950458582332e-123
TELOMERE	IGF1	Simple mode	310	0.127716825914245	0.0299886178454061	2.73016716008147e-05		
TELOMERE	IGF1	Weighted median	310	0.106472021753508	0.0134372318702906	2.30624500032804e-15		
TELOMERE	IGF1	Weighted mode	310	0.116567547880621	0.0149179576296357	8.75240665265534e-14		
TELOMERE	CAD_consortium	Inverse variance weighted	274	-0.0612310899634164	0.0101917518828011	1.87934437924583e-09	581.653837309842	1.95783099974742e-24
TELOMERE	CAD_consortium	MR Egger	274	-0.0372993758910085	0.0226381938868282	0.100583214201514	578.673025046719	2.97094943661291e-24
TELOMERE	CAD_consortium	Simple mode	274	-0.0453144845761504	0.0301278232523769	0.133718214969621		
TELOMERE	CAD_consortium	Weighted median	274	-0.0446481963653699	0.0121127572629358	0.000227764025211833		
TELOMERE	CAD_consortium	Weighted mode	274	-0.0415640039827014	0.015196227923634	0.00664346776430672		
TELOMERE	INSOMIA	Inverse variance weighted	257	-0.00920181110297036	0.0113339063119505	0.416858504471277	477.407909690434	1.46878883723121e-15
TELOMERE	INSOMIA	MR Egger	257	-0.00536661215647557	0.0248041982321191	0.828880883232147	477.35129001964	1.08219838823452e-15
TELOMERE	INSOMIA	Simple mode	257	-0.0115977292276925	0.0340530699692663	0.733700549647412		
TELOMERE	INSOMIA	Weighted median	257	0.00666792690268988	0.0151742729600986	0.660354951537001		
TELOMERE	INSOMIA	Weighted mode	257	0.00735800047773028	0.0179221882007618	0.681744055497395		
TELOMERE	KIDNEYCANCER	Inverse variance weighted	275	0.0477560688616766	0.00777331908949142	8.06780079989362e-10	339.319778421475	0.00435733431333077
TELOMERE	KIDNEYCANCER	MR Egger	275	0.0629554698097011	0.0176146505080346	0.000415499665003085	338.174323578453	0.0043731726189995
TELOMERE	KIDNEYCANCER	Simple mode	275	0.0526635154098332	0.0298972401814341	0.0792717512072993		
TELOMERE	KIDNEYCANCER	Weighted median	275	0.0698103650715786	0.0121632166800224	9.49757099467334e-09		
TELOMERE	KIDNEYCANCER	Weighted mode	275	0.0722484752549697	0.014568329664818	1.24269379674915e-06		
TELOMERE	KSD	Inverse variance weighted	264	0.0853792339158317	0.0323732046477349	0.00835583765496901	368.70176062777	1.78834450211192e-05
TELOMERE	KSD	MR Egger	264	0.0201823636700595	0.0710680292705851	0.776644995282673	367.213436778391	1.87416148455462e-05
TELOMERE	KSD	Simple mode	264	0.0371769293075794	0.115464121601762	0.74772498682869		
TELOMERE	KSD	Weighted median	264	0.1038035332269	0.0468082519789993	0.0265798528604472		
TELOMERE	KSD	Weighted mode	264	0.0371769293075794	0.0632887056029097	0.557426931683697		
TELOMERE	LDL	Inverse variance weighted	310	-0.00319420042609907	0.0101674839490645	0.753400741016481	644.545324995322	8.58791426814783e-26
TELOMERE	LDL	MR Egger	310	0.00379292219481377	0.0229090170010815	0.868608228945589	644.302831227857	6.30546816356626e-26
TELOMERE	LDL	Simple mode	310	-0.0280252303791583	0.0320895004360765	0.3831528142497		
TELOMERE	LDL	Weighted median	310	-0.00724800968287988	0.0137395709616186	0.597826912190032		
TELOMERE	LDL	Weighted mode	310	-0.0096303474502647	0.017150439358844	0.574848819399038		
TELOMERE	LSMOKE	Inverse variance weighted	314	0.0309525697412603	0.014314162645969	0.030589378253119	367.796092755779	0.0178548827424637
TELOMERE	LSMOKE	MR Egger	314	0.0249756995527707	0.0323220994549083	0.440277343829638	367.745918787823	0.0162841808162319
TELOMERE	LSMOKE	Simple mode	314	-0.015915646437505	0.0579445628517778	0.783750808568926		
TELOMERE	LSMOKE	Weighted median	314	0.0486573287399044	0.0239565175031559	0.0422480434998993		
TELOMERE	LSMOKE	Weighted mode	314	0.0325594758893364	0.0335600215077441	0.332702701584073		
TELOMERE	LIPIDDISORDER	Inverse variance weighted	336	-0.0156076058228403	0.012817634163701	0.223350670312218	547.347503014466	1.90558862012711e-12
TELOMERE	LIPIDDISORDER	MR Egger	336	0.0305260627786988	0.0295140898222524	0.301749927941004	542.463577309132	3.89641766350357e-12
TELOMERE	LIPIDDISORDER	Simple mode	336	-0.00414556502954366	0.042175801413091	0.921758817607084		
TELOMERE	LIPIDDISORDER	Weighted median	336	0.012365086676496	0.0179356109621501	0.490561885479915		
TELOMERE	LIPIDDISORDER	Weighted mode	336	0.00586690252777711	0.0222664107723984	0.792337486468217		
TELOMERE	LYMPH	Inverse variance weighted	309	-0.0661001984450836	0.0151810793421066	1.3360422821674e-05	1456.63987004696	2.69014020716047e-148
TELOMERE	LYMPH	MR Egger	309	-0.0461471724397686	0.03419583571484	0.178171744865082	1454.62977487932	2.72976749959264e-148
TELOMERE	LYMPH	Simple mode	309	-0.0446196543445681	0.036228711915814	0.219034204074106		
TELOMERE	LYMPH	Weighted median	309	-0.0430614258969238	0.0149655801242316	0.0040101235169386		
TELOMERE	LYMPH	Weighted mode	309	-0.0335087557879201	0.0167716529533826	0.0466022314030818		
TELOMERE	MCH	Inverse variance weighted	304	-0.195133497929128	0.0191535114410316	2.24630243556587e-24	2259.68060590441	1.02719286245726e-295
TELOMERE	MCH	MR Egger	304	-0.239130941385385	0.0429173868066978	5.5822774684277e-08	2249.90607475079	2.59687640929283e-294
TELOMERE	MCH	Simple mode	304	-0.198804503954194	0.0426477998626472	4.71001151665687e-06		
TELOMERE	MCH	Weighted median	304	-0.202694578163581	0.0170753643208458	1.68285005939514e-32		
TELOMERE	MCH	Weighted mode	304	-0.224097025436111	0.0222905256223121	1.04144079711167e-20		
TELOMERE	MENARCHE	Inverse variance weighted	314	0.0142175995579077	0.0139521995967063	0.308192480667985	679.41921795598	3.47244342940684e-29
TELOMERE	MENARCHE	MR Egger	314	-0.00232775262479668	0.0314895790584289	0.941120326269907	678.671633809528	2.87577268173961e-29
TELOMERE	MENARCHE	Simple mode	314	0.0255883656606379	0.0403353183935591	0.526289024891064		
TELOMERE	MENARCHE	Weighted median	314	-0.00314079577913412	0.0164452548821542	0.848537403451832		
TELOMERE	MENARCHE	Weighted mode	314	0.00241737367342987	0.0225975827323344	0.914877442048105		
TELOMERE	MENOPAUSE	Inverse variance weighted	310	-0.0181426098467946	0.0198272354311605	0.360173376113929	796.484022025346	9.61160597683716e-45
TELOMERE	MENOPAUSE	MR Egger	310	-0.0550288400523016	0.0446518582691594	0.218740542856241	794.291681438245	1.17193130353979e-44
TELOMERE	MENOPAUSE	Simple mode	310	0.0140555666417219	0.0547865244507603	0.797695723537211		
TELOMERE	MENOPAUSE	Weighted median	310	-0.026249157649039	0.0220398183448705	0.233658322902744		
TELOMERE	MENOPAUSE	Weighted mode	310	-0.019907447243285	0.027459705600295	0.469019404977357		
TELOMERE	MENSTRUATION_UKBB	Inverse variance weighted	324	0.0944224751065678	0.0244797734364571	0.000114710694972972	480.660508054972	2.73941156234557e-08
TELOMERE	MENSTRUATION_UKBB	MR Egger	324	0.115693595255278	0.0561680809613371	0.0402235095198515	480.396210750622	2.33014184818482e-08
TELOMERE	MENSTRUATION_UKBB	Simple mode	324	-0.035960018761517	0.115772378900717	0.756297722615487		
TELOMERE	MENSTRUATION_UKBB	Weighted median	324	0.087025231655597	0.0379393409444515	0.0218020327585085		
TELOMERE	MENSTRUATION_UKBB	Weighted mode	324	0.0410040628428983	0.0828907020866747	0.621164953881486		
TELOMERE	MINERALDISORDER	Inverse variance weighted	336	-0.0229827906629659	0.0359937752655439	0.523134420535458	292.346215661468	0.95519487281514
TELOMERE	MINERALDISORDER	MR Egger	336	0.190805768596762	0.0830997571809606	0.0222886938924015	284.199084971952	0.977560837553734
TELOMERE	MINERALDISORDER	Simple mode	336	-0.134753715716653	0.169626343884746	0.427516267640569		
TELOMERE	MINERALDISORDER	Weighted median	336	0.0807061303813945	0.0629180984320325	0.199591153165057		
TELOMERE	MINERALDISORDER	Weighted mode	336	0.179546703270125	0.0823609195547853	0.0299532908162321		
TELOMERE	PHONE	Inverse variance weighted	314	0.00577999376960877	0.00857596807564064	0.500326786375634	485.265080540671	1.3982600061155e-09
TELOMERE	PHONE	MR Egger	314	0.0415878647561592	0.0192337470627036	0.0313598994985585	478.645578585523	3.71472543763037e-09
TELOMERE	PHONE	Simple mode	314	-0.00704651927095545	0.0348552723526153	0.839918999962515		
TELOMERE	PHONE	Weighted median	314	0.00082203322491758	0.0128948461226307	0.94917010750049		
TELOMERE	PHONE	Weighted mode	314	0.0256923097366142	0.018026170591249	0.155073188966769		
TELOMERE	MONO	Inverse variance weighted	305	-0.0661617129642623	0.0142784889225076	3.59250777511719e-06	1258.40941237916	3.47117946219608e-116
TELOMERE	MONO	MR Egger	305	-0.0506331382661146	0.0320391702396787	0.115069781096421	1257.19247850976	2.70162072064506e-116
TELOMERE	MONO	Simple mode	305	-0.0539182035678432	0.0332487812708126	0.105912913068469		
TELOMERE	MONO	Weighted median	305	-0.0587340625785637	0.0135768357469912	1.51807368960543e-05		
TELOMERE	MONO	Weighted mode	305	-0.0639937967760718	0.0210125269651534	0.00252628775465746		
TELOMERE	MDEATH	Inverse variance weighted	314	-0.0230955546436795	0.0104952520848016	0.0277663594070668	435.381183888344	5.55021366434135e-06
TELOMERE	MDEATH	MR Egger	314	-0.0546495555794145	0.0236164634485408	0.021314639163713	432.301909707427	7.34975114146557e-06
TELOMERE	MDEATH	Simple mode	314	-0.0338010596510561	0.0403994332288931	0.403415483917497		
TELOMERE	MDEATH	Weighted median	314	-0.0262978185487748	0.016137236487992	0.103178490037201		
TELOMERE	MDEATH	Weighted mode	314	-0.0467413457889323	0.0183663635790564	0.0114093385755779		
TELOMERE	MS	Inverse variance weighted	246	0.073709155177108	0.021248491534196	0.000522569868237129	617.808569334618	4.19601851432292e-34
TELOMERE	MS	MR Egger	246	0.171057451332295	0.0460573554084904	0.000252871832159344	603.833812911911	1.81212419860507e-32
TELOMERE	MS	Simple mode	246	0.139513611061276	0.0569385146621608	0.0149760959279053		
TELOMERE	MS	Weighted median	246	0.151026886656016	0.0237205324078094	1.92853516522201e-10		
TELOMERE	MS	Weighted mode	246	0.183126728988275	0.0288266481686697	1.02181783030093e-09		
TELOMERE	NBBIRTH	Inverse variance weighted	314	-0.000928851466344623	0.0106452430730673	0.930468763947174	406.646591132822	0.000280586735244745
TELOMERE	NBBIRTH	MR Egger	314	0.0215987677416887	0.0239969796194152	0.368781467750414	405.221665664091	0.00029080277985091
TELOMERE	NBBIRTH	Simple mode	314	0.0366140610766025	0.0400216447461912	0.360971216967438		
TELOMERE	NBBIRTH	Weighted median	314	0.0115678351807834	0.0157215457887069	0.461855449170194		
TELOMERE	NBBIRTH	Weighted mode	314	0.0149959341745001	0.0209996764353322	0.475695603443421		
TELOMERE	NBCIGDAY	Inverse variance weighted	314	-0.0125571395864335	0.025834233753426	0.626920456654053	294.56890617275	0.765727799584921
TELOMERE	NBCIGDAY	MR Egger	314	0.0146895680128595	0.0582457111985696	0.801052539322561	294.296487536091	0.756708440429582
TELOMERE	NBCIGDAY	Simple mode	314	0.00653888306664108	0.0938623553881811	0.944505107447348		
TELOMERE	NBCIGDAY	Weighted median	314	-0.00162291881699977	0.0432051222066461	0.970036020017599		
TELOMERE	NBCIGDAY	Weighted mode	314	0.0156466860238522	0.0526174836026844	0.766383844959616		
TELOMERE	NEUROTICISM	Inverse variance weighted	314	0.00714778661327972	0.00974746719496258	0.463377419396462	515.073904558625	4.55126629954115e-12
TELOMERE	NEUROTICISM	MR Egger	314	0.0218047052848942	0.021992293452961	0.322224290148246	514.162676835435	4.23320009482584e-12
TELOMERE	NEUROTICISM	Simple mode	314	-0.0241397790990283	0.028378741776127	0.395625750861176		
TELOMERE	NEUROTICISM	Weighted median	314	5.831094339617e-05	0.0133222452648016	0.996507701818772		
